split,epoch,class_idx,committee_idx,sample_idx_in_batch,ridge_mode,support_mode,prototype_aggregation,mean_trace,condition_number,effective_ridge,weight_norm
train,1,0,-1,12,fixed,same_only,pooled,0.00041328935185447335,1781519.875,0.009999999776482582,4.865743637084961
train,1,0,-1,13,fixed,same_only,pooled,0.00041508907452225685,1558740.25,0.009999999776482582,4.942631244659424
train,1,0,-1,14,fixed,same_only,pooled,0.0004152976325713098,1589855.75,0.009999999776482582,4.943556785583496
train,1,0,-1,15,fixed,same_only,pooled,0.00041504489490762353,1557116.125,0.009999999776482582,4.944283962249756
train,1,0,-1,16,fixed,same_only,pooled,0.000415306247305125,1576397.375,0.009999999776482582,4.942074775695801
train,1,0,-1,17,fixed,same_only,pooled,0.00041499914368614554,1722025.125,0.009999999776482582,4.9155707359313965
train,1,0,-1,18,fixed,same_only,pooled,0.00041492306627333164,1588036.75,0.009999999776482582,4.93992280960083
train,1,0,-1,19,fixed,same_only,pooled,0.00041277625132352114,1729106.125,0.009999999776482582,4.862543106079102
train,1,0,-1,20,fixed,same_only,pooled,0.0004146850551478565,1780425.625,0.009999999776482582,4.890120983123779
train,1,0,-1,21,fixed,same_only,pooled,0.0004137162468396127,1582935.125,0.009999999776482582,4.936944007873535
train,1,0,-1,22,fixed,same_only,pooled,0.00041502562817186117,1710876.125,0.009999999776482582,4.918556213378906
train,1,0,-1,23,fixed,same_only,pooled,0.00041497242636978626,1773657.5,0.009999999776482582,4.906101703643799
train,1,0,-1,24,fixed,same_only,pooled,0.00041431636782363057,1554778.875,0.009999999776482582,4.938204765319824
train,1,0,-1,25,fixed,same_only,pooled,0.0004104776890017092,1877339.75,0.009999999776482582,4.814080238342285
train,1,0,-1,26,fixed,same_only,pooled,0.00040620117215439677,2289070.5,0.009999999776482582,4.690779685974121
train,1,0,-1,27,fixed,same_only,pooled,0.00041317305294796824,1683548.25,0.009999999776482582,4.8765177726745605
train,1,0,-1,28,fixed,same_only,pooled,0.00041428121039643884,1754334.75,0.009999999776482582,4.896274566650391
train,1,0,-1,29,fixed,same_only,pooled,0.00041514146141707897,1565459.375,0.009999999776482582,4.944029331207275
train,1,0,-1,30,fixed,same_only,pooled,0.0004152656183578074,1576339.875,0.009999999776482582,4.943337440490723
train,1,0,-1,31,fixed,same_only,pooled,0.00041545130079612136,1673528.875,0.009999999776482582,4.929418087005615
train,1,1,-1,0,fixed,same_only,pooled,0.0004292991943657398,1838104.625,0.009999999776482582,4.969806671142578
train,1,1,-1,1,fixed,same_only,pooled,0.0004419468459673226,2487240.25,0.009999999776482582,4.865875720977783
train,1,1,-1,2,fixed,same_only,pooled,0.00042818801011890173,1782457.875,0.009999999776482582,4.968111991882324
train,1,1,-1,3,fixed,same_only,pooled,0.0004259103734511882,1640640.0,0.009999999776482582,4.958823204040527
train,1,1,-1,4,fixed,same_only,pooled,0.00042786041740328074,1822535.875,0.009999999776482582,4.957062244415283
train,1,1,-1,5,fixed,same_only,pooled,0.00042808003490790725,1792257.125,0.009999999776482582,4.962333679199219
train,1,1,-1,6,fixed,same_only,pooled,0.00044747182982973754,4426017.0,0.009999999776482582,4.118417263031006
train,1,1,-1,7,fixed,same_only,pooled,0.000426983431680128,1713683.5,0.009999999776482582,4.959575653076172
train,1,1,-1,8,fixed,same_only,pooled,0.0004440315533429384,2604415.0,0.009999999776482582,4.821787357330322
train,1,1,-1,9,fixed,same_only,pooled,0.00042815899359993637,1920574.875,0.009999999776482582,4.948410987854004
train,1,1,-1,10,fixed,same_only,pooled,0.00042640400351956487,1667115.5,0.009999999776482582,4.963611602783203
train,1,1,-1,11,fixed,same_only,pooled,0.0004280076827853918,1779150.25,0.009999999776482582,4.9641804695129395
train,1,1,-1,12,fixed,same_only,pooled,0.00043276973883621395,1973884.0,0.009999999776482582,4.97127628326416
train,1,1,-1,13,fixed,same_only,pooled,0.0004265554016456008,1670465.25,0.009999999776482582,4.9627838134765625
train,1,1,-1,14,fixed,same_only,pooled,0.0004260104615241289,1664605.25,0.009999999776482582,4.9553985595703125
train,1,1,-1,15,fixed,same_only,pooled,0.0004259624402038753,1651457.875,0.009999999776482582,4.956892013549805
